level,year,version,code,name,canton,originCount,totalWeight,avgTotalMin,avgRollingMin,avgDwellMin,avgTransferMin,avgWaitingMin,rollingPct,dwellPct,transferPct,cellsWithDemand,pathsWithDemand
station,2035,v0,Vionnaz,Vionnaz,VS,1,93.67607,21.9206,17.081949,2.060707,2.777944,15.545823,77.926466,9.400779,12.672755,1173,3669
station,2035,v0,Visp,Visp,VS,1,13114.709227,29.762855,26.571191,2.183308,1.008356,11.226277,89.276352,7.335681,3.387967,1560,5497
station,2035,v0,Vouvry,Vouvry,VS,1,333.531726,24.814328,19.158674,2.788405,2.867249,15.566455,77.208111,11.237076,11.554813,1310,4157
municipality,2035,v0,6159,Vouvry,VS,1,333.531726,24.814328,19.158674,2.788405,2.867249,15.566455,77.208111,11.237076,11.554813,1310,4157
station,2035,v0,Vuadens-Sud,Vuadens-Sud,FR,1,172.489882,25.749087,18.425826,3.626003,3.697258,15.438594,71.559142,14.082065,14.358793,1371,5004
municipality,2035,v0,2160,Vuadens,FR,1,172.489882,25.749087,18.425826,3.626003,3.697258,15.438594,71.559142,14.082065,14.358793,1371,5004
station,2035,v0,Vuarennes,Vuarennes,VD,1,27.297048,26.099424,20.711173,1.748716,3.639535,29.314468,79.354904,6.700209,13.944888,934,1896
station,2035,v0,Vufflens-la-Ville,Vufflens-la-Ville,VD,1,307.605312,18.289693,15.05651,1.471315,1.761868,13.526787,82.32238,8.044502,9.633118,1455,5663
municipality,2035,v0,5503,Vufflens-la-Ville,VD,1,307.605312,18.289693,15.05651,1.471315,1.761868,13.526787,82.32238,8.044502,9.633118,1455,5663
station,2035,v0,Vufflens-le-Château,Vufflens-le-Château,VD,1,163.10661,24.668447,18.223075,1.916829,4.528542,15.185631,73.872001,7.770369,18.35763,1422,4724
station,2035,v0,Vuiteboeuf,Vuiteboeuf,VD,1,48.936921,27.06247,22.273969,1.014735,3.773765,29.481546,82.305752,3.749603,13.944645,1353,2703
municipality,2035,v0,5766,Vuiteboeuf,VD,1,48.936921,27.06247,22.273969,1.014735,3.773765,29.481546,82.305752,3.749603,13.944645,1353,2703
station,2035,v0,Vögelinsegg,Vögelinsegg,AR,1,237.442444,23.234051,18.941059,2.45393,1.839062,14.797676,81.522843,10.561784,7.915374,1425,5074
station,2035,v0,Wabern bei Bern,Wabern bei Bern,BE,1,835.845744,33.147128,24.993441,2.426996,5.726691,9.694288,75.401528,7.32189,17.276581,1544,5946
station,2035,v0,Walchwil,Walchwil,ZG,1,383.996108,28.582316,21.547526,2.143856,4.890934,17.485395,75.387611,7.500639,17.11175,1427,5164
municipality,2035,v0,1710,Walchwil,ZG,2,439.004715,28.523386,21.46526,2.144018,4.914108,17.372371,75.254952,7.516701,17.228347,2729,9970
station,2035,v0,Walchwil Hörndli,Walchwil Hörndli,ZG,1,55.008607,28.11201,20.890993,2.145144,5.075872,16.583386,74.313411,7.630704,18.055884,1302,4806
station,2035,v0,Wald ZH,Wald ZH,ZH,1,702.341028,35.4893,26.718409,3.656824,5.114067,14.706163,75.285816,10.30402,14.410165,1498,5386
municipality,2035,v0,120,Wald (ZH),ZH,1,702.341028,35.4893,26.718409,3.656824,5.114067,14.706163,75.285816,10.30402,14.410165,1498,5386
station,2035,v0,Waldibrücke,Waldibrücke,LU,1,561.600329,22.417387,18.861562,1.428985,2.12684,14.894785,84.138095,6.37445,9.487455,1461,5054
station,2035,v0,Waldshut,Waldshut,BW,1,495.54439,41.042983,29.472332,3.8094,7.761251,14.676962,71.808455,9.28149,18.910055,1517,5255
station,2035,v0,Waldstatt,Waldstatt,AR,1,250.551647,32.760475,25.180624,2.49707,5.082781,15.014591,76.862818,7.622204,15.514979,1316,4751
municipality,2035,v0,3007,Waldstatt,AR,1,250.551647,32.760475,25.180624,2.49707,5.082781,15.014591,76.862818,7.622204,15.514979,1316,4751
station,2035,v0,Walenstadt,Walenstadt,SG,1,1025.83791,35.698407,30.386671,2.619825,2.691911,15.093333,85.120523,7.338772,7.540705,1501,5440
municipality,2035,v0,3298,Walenstadt,SG,1,1025.83791,35.698407,30.386671,2.619825,2.691911,15.093333,85.120523,7.338772,7.540705,1501,5440
station,2035,v0,Walkringen,Walkringen,BE,1,166.918662,32.031328,25.185687,2.754702,4.090939,16.72226,78.628294,8.600025,12.771681,1472,5007
station,2035,v0,Wallisellen,Wallisellen,ZH,1,7259.676733,20.418432,15.528617,1.78046,3.109354,7.872748,76.051957,8.719868,15.228175,1566,6839
municipality,2035,v0,69,Wallisellen,ZH,1,7259.676733,20.418432,15.528617,1.78046,3.109354,7.872748,76.051957,8.719868,15.228175,1566,6839
station,2035,v0,Waltensburg/Vuorz,Waltensburg/Vuorz,GR,1,25.176288,26.133856,23.028829,2.471422,0.633605,29.134399,88.118755,9.456785,2.42446,534,1074
station,2035,v0,Walterswil-Striegel,Walterswil-Striegel,AG,1,62.115079,34.315901,25.47836,2.836976,6.000565,14.174977,74.246513,8.267234,17.486253,1401,5348
station,2035,v0,Waltikon,Waltikon,ZH,1,1324.827921,28.307194,20.212176,3.696174,4.398845,8.20607,71.402963,13.057366,15.539671,1495,6512
station,2035,v0,Walzenhausen,Walzenhausen,AR,1,49.184218,39.16331,26.237439,2.830654,10.095218,28.839856,66.994947,7.227821,25.777233,1287,2569
municipality,2035,v0,3037,Walzenhausen,AR,1,49.184218,39.16331,26.237439,2.830654,10.095218,28.839856,66.994947,7.227821,25.777233,1287,2569
station,2035,v0,Wangen an der Aare,Wangen an der Aare,BE,1,391.033691,35.833586,27.054312,2.633785,6.145488,14.861746,75.499874,7.350047,17.150079,1538,5372
municipality,2035,v0,992,Wangen an der Aare,BE,1,391.033691,35.833586,27.054312,2.633785,6.145488,14.861746,75.499874,7.350047,17.150079,1538,5372
station,2035,v0,Wangen bei Olten,Wangen bei Olten,SO,1,383.10588,32.652483,24.35219,2.109098,6.191195,14.655555,74.579902,6.459226,18.960872,1546,5476
municipality,2035,v0,2586,Wangen bei Olten,SO,1,383.10588,32.652483,24.35219,2.109098,6.191195,14.655555,74.579902,6.459226,18.960872,1546,5476
station,2035,v0,Wartensee,Wartensee,SG,1,70.395116,25.600035,15.98918,1.694303,7.916551,29.438506,62.457651,6.618361,30.923987,1126,2252
station,2035,v0,Wasserauen,Wasserauen,AI,1,75.37317,42.185171,34.445178,4.381155,3.358839,14.939739,81.652336,10.385533,7.962131,1213,4405
station,2035,v0,Wattwil,Wattwil,SG,1,3835.340852,36.383297,30.274554,2.840992,3.267751,14.855242,83.210034,7.808505,8.98146,1451,5331
station,2035,v0,Wauwil,Wauwil,LU,1,547.407951,27.052728,22.643823,2.023398,2.385507,15.032466,83.702548,7.47946,8.817992,1521,5354
municipality,2035,v0,1146,Wauwil,LU,1,547.407951,27.052728,22.643823,2.023398,2.385507,15.032466,83.702548,7.47946,8.817992,1521,5354
station,2035,v0,Weberei Matzingen,Weberei Matzingen,TG,1,162.013059,25.716601,19.950667,1.926787,3.839147,14.645633,77.578944,7.492384,14.928672,1414,5208
station,2035,v0,Weinfelden,Weinfelden,TG,1,8381.478549,33.33937,27.756427,2.866501,2.716442,11.295041,83.254203,8.597946,8.147851,1566,6413
municipality,2035,v0,4946,Weinfelden,TG,1,8381.478549,33.33937,27.756427,2.866501,2.716442,11.295041,83.254203,8.597946,8.147851,1566,6413
station,2035,v0,Weissbad,Weissbad,AI,1,86.173826,37.764561,30.642536,3.792208,3.329818,14.968449,81.140982,10.04171,8.817308,1207,4385
station,2035,v0,Weissenburg,Weissenburg,BE,1,30.16167,35.103465,28.966402,4.464375,1.672687,29.189304,82.517216,12.717763,4.765021,1216,2534
station,2035,v0,Wengen,Wengen,BE,1,132.540773,25.346783,21.513312,1.54303,2.290441,15.21779,84.875905,6.087677,9.036418,1285,3620
station,2035,v0,Wengernalp,Wengernalp,BE,1,118.461174,17.738836,15.544797,1.157635,1.036404,14.892079,87.631438,6.52599,5.842572,1159,3317
station,2035,v0,Wengwald,Wengwald,BE,1,129.814827,29.812259,23.635966,3.283868,2.892425,15.301008,79.282707,11.01516,9.702132,1327,3729
station,2035,v0,Werthenstein,Werthenstein,LU,1,59.501764,27.572736,21.217493,3.698599,2.656645,22.14351,76.950986,13.413971,9.635043,1269,4222
municipality,2035,v0,1098,Ruswil,LU,1,59.501764,27.572736,21.217493,3.698599,2.656645,22.14351,76.950986,13.413971,9.635043,1269,4222
station,2035,v0,Wettingen,Wettingen,AG,1,2752.83,23.997936,19.603084,2.022316,2.372536,11.456946,81.686543,8.42704,9.886417,1537,6659
municipality,2035,v0,4045,Wettingen,AG,1,2752.83,23.997936,19.603084,2.022316,2.372536,11.456946,81.686543,8.42704,9.886417,1537,6659
station,2035,v0,Wetzikon ZH,Wetzikon ZH,ZH,1,11759.127345,25.527104,20.59339,2.436352,2.497362,7.786251,80.672645,9.544178,9.783178,1568,6773
station,2035,v0,Wichtrach,Wichtrach,BE,1,826.681548,27.181591,20.048521,2.295148,4.837922,14.741822,73.757716,8.443759,17.798525,1539,5944
municipality,2035,v0,632,Wichtrach,BE,1,826.681548,27.181591,20.048521,2.295148,4.837922,14.741822,73.757716,8.443759,17.798525,1539,5944
station,2035,v0,Wiedlisbach,Wiedlisbach,BE,1,220.521264,34.76005,26.016566,2.790548,5.952936,13.26958,74.846168,8.028033,17.125799,1497,5744
municipality,2035,v0,995,Wiedlisbach,BE,1,220.521264,34.76005,26.016566,2.790548,5.952936,13.26958,74.846168,8.028033,17.125799,1497,5744
station,2035,v0,Wienacht-Tobel,Wienacht-Tobel,AR,1,48.665482,26.666465,17.025452,1.890118,7.750895,29.423876,63.845926,7.087997,29.066077,1088,2176
municipality,2035,v0,3033,Lutzenberg,AR,1,48.665482,26.666465,17.025452,1.890118,7.750895,29.423876,63.845926,7.087997,29.066077,1088,2176
station,2035,v0,Wiesendangen,Wiesendangen,ZH,1,534.287413,27.519473,20.712072,2.035657,4.771743,14.510114,75.263334,7.397151,17.339515,1446,5279
municipality,2035,v0,298,Wiesendangen,ZH,1,534.287413,27.519473,20.712072,2.035657,4.771743,14.510114,75.263334,7.397151,17.339515,1446,5279
station,2035,v0,Wiesengrund,Wiesengrund,TG,1,233.717499,28.903646,22.51881,2.195336,4.1895,14.106468,77.909931,7.59536,14.49471,1489,5881
station,2035,v0,Wil SG,Wil SG,SG,1,7473.523112,32.52999,27.667539,2.404398,2.458053,11.166001,85.052405,7.391328,7.556267,1567,6384
station,2035,v0,Wila,Wila,ZH,1,342.14934,36.77897,29.473589,3.902709,3.402673,14.434544,80.137069,10.611251,9.25168,1505,5463
municipality,2035,v0,181,Wila,ZH,1,342.14934,36.77897,29.473589,3.902709,3.402673,14.434544,80.137069,10.611251,9.25168,1505,5463
station,2035,v0,Wildegg,Wildegg,AG,1,805.856688,33.889193,23.965672,2.483839,7.439682,13.928503,70.717742,7.329294,21.952964,1458,5390
municipality,2035,v0,4203,Möriken-Wildegg,AG,1,805.856688,33.889193,23.965672,2.483839,7.439682,13.928503,70.717742,7.329294,21.952964,1458,5390
station,2035,v0,Wilderswil,Wilderswil,BE,1,194.667351,19.285082,15.045722,1.805656,2.433704,16.717773,78.017411,9.36297,12.619619,1464,4063
municipality,2035,v0,594,Wilderswil,BE,1,194.667351,19.285082,15.045722,1.805656,2.433704,16.717773,78.017411,9.36297,12.619619,1464,4063
station,2035,v0,Wildpark-Höfli,Wildpark-Höfli,ZH,1,419.739907,33.571179,23.791911,3.686477,6.092791,10.311742,70.870049,10.981078,18.148873,1482,5907
station,2035,v0,Wilen bei Wollerau,Wilen bei Wollerau,SZ,1,203.832766,29.881959,22.401052,2.570359,4.910548,14.598129,74.965139,8.601708,16.433153,1418,5210
station,2035,v0,Wiler,Wiler,BE,1,141.879142,36.764694,29.129421,3.58113,4.054143,14.873294,79.23205,9.740677,11.027273,1521,5588
municipality,2035,v0,554,Wiler bei Utzenstorf,BE,1,141.879142,36.764694,29.129421,3.58113,4.054143,14.873294,79.23205,9.740677,11.027273,1521,5588
station,2035,v0,Willisau,Willisau,LU,1,1226.989749,37.812238,30.057725,5.450761,2.303753,12.494003,79.492054,14.415335,6.092611,1544,5710
station,2035,v0,Wimmis,Wimmis,BE,1,273.854933,32.313332,24.524693,4.091542,3.697097,17.188983,75.896515,12.662086,11.441399,1487,4161
station,2035,v0,Winkel am Zürichsee,Winkel am Zürichsee,ZH,1,711.841153,28.796522,20.827915,3.987895,3.980711,8.239512,72.327886,13.848529,13.823584,1471,6494
station,2035,v0,Winterthur,Winterthur,ZH,1,46651.551587,25.457738,21.602129,1.748907,2.106702,7.806348,84.854865,6.869844,8.275292,1571,6958
station,2035,v0,Winterthur Grüze,Winterthur Grüze,ZH,1,320.597302,26.979356,20.141155,1.736366,5.101835,8.933465,74.65395,6.435906,18.910145,1521,6540
station,2035,v0,Winterthur Hegi,Winterthur Hegi,ZH,1,725.678833,32.969115,25.602669,3.707403,3.659044,14.849163,77.656523,11.245078,11.098399,1519,5471
station,2035,v0,Winterthur Seen,Winterthur Seen,ZH,1,1404.985056,27.620584,20.155224,1.549757,5.915602,9.394605,72.971753,5.610878,21.417369,1523,6299
station,2035,v0,Winterthur Töss,Winterthur Töss,ZH,1,406.88467,25.689947,17.049207,1.109653,7.531087,14.816136,66.365288,4.319405,29.315308,1401,5080
station,2035,v0,Winterthur Wallrüti,Winterthur Wallrüti,ZH,1,772.508997,30.557415,21.534832,2.245376,6.777207,10.129432,70.473342,7.348057,22.178601,1490,6304
station,2035,v0,Winterthur Wülflingen,Winterthur Wülflingen,ZH,1,424.860036,28.07983,19.633398,1.499971,6.946461,12.977005,69.919931,5.34181,24.738259,1451,6018
station,2035,v0,Wittenbach,Wittenbach,SG,1,867.103635,24.707259,18.890788,2.108823,3.707648,10.767782,76.458453,8.535237,15.00631,1498,5607
municipality,2035,v0,3204,Wittenbach,SG,1,867.103635,24.707259,18.890788,2.108823,3.707648,10.767782,76.458453,8.535237,15.00631,1498,5607
station,2035,v0,Wohlen AG,Wohlen AG,AG,1,3483.208134,33.807281,26.2723,2.287543,5.247438,10.998227,77.711958,6.766421,15.521621,1557,6153
municipality,2035,v0,4082,Wohlen (AG),AG,1,3483.208134,33.807281,26.2723,2.287543,5.247438,10.998227,77.711958,6.766421,15.521621,1557,6153
station,2035,v0,Wolfenschiessen,Wolfenschiessen,NW,1,387.809062,28.648731,24.248415,2.645918,1.754398,18.048867,84.640449,9.235725,6.123826,1419,4117
station,2035,v0,Wolhusen,Wolhusen,LU,1,1565.482544,26.720772,22.596166,2.178336,1.94627,12.396617,84.564047,8.152218,7.283735,1550,5879
municipality,2035,v0,1107,Wolhusen,LU,2,1726.101526,27.070004,22.682011,2.418885,1.969108,12.424541,83.790202,8.935666,7.274132,2994,11384
station,2035,v0,Wolhusen Weid,Wolhusen Weid,LU,1,160.618982,30.47381,23.5187,4.763414,2.191697,12.696708,77.176761,15.631173,7.192066,1444,5505
station,2035,v0,Wollerau,Wollerau,SZ,1,316.870144,30.036805,22.46256,2.788486,4.785759,14.663537,74.783453,9.283564,15.932983,1437,5268
station,2035,v0,Worb Dorf,Worb Dorf,BE,1,478.896056,16.477082,13.316031,1.802551,1.3585,17.163256,80.81547,10.939744,8.244786,1490,5057
municipality,2035,v0,627,Worb,BE,3,1262.793078,18.532969,14.60226,1.754856,2.175853,16.626399,78.790721,9.468831,11.740447,4469,15535
station,2035,v0,Worb SBB,Worb SBB,BE,1,285.306354,27.008475,19.871563,2.131278,5.005633,14.659169,73.575288,7.891147,18.533565,1489,5421
station,2035,v0,Worbboden,Worbboden,BE,1,498.590668,15.657745,12.822451,1.493646,1.341648,17.236448,81.892068,9.539341,8.568592,1490,5057
station,2035,v0,Worblaufen,Worblaufen,BE,1,11893.101778,21.747508,17.472214,1.122154,3.15314,6.827559,80.341223,5.15992,14.498857,1561,6942
station,2035,v0,Wynigen,Wynigen,BE,1,498.587601,30.586662,25.130039,1.678317,3.778307,14.950781,82.160121,5.487088,12.352791,1544,5601
municipality,2035,v0,424,Wynigen,BE,1,498.587601,30.586662,25.130039,1.678317,3.778307,14.950781,82.160121,5.487088,12.352791,1544,5601
station,2035,v0,Wädenswil,Wädenswil,ZH,1,8520.876011,27.287153,22.225016,2.874575,2.187562,7.576059,81.448643,10.534537,8.01682,1567,6846
station,2035,v0,Wängi,Wängi,TG,1,181.975168,28.782003,22.276184,2.207464,4.298355,13.9637,77.396226,7.669599,14.934175,1482,5865
station,2035,v0,Wünnewil,Wünnewil,FR,1,433.409437,25.511001,20.217338,2.359889,2.933774,14.949207,79.249489,9.250475,11.500035,1530,5331
station,2035,v0,Würenlos,Würenlos,AG,1,672.99186,31.395742,23.554944,3.561599,4.279199,11.946622,75.025918,11.34421,13.629871,1458,5639
municipality,2035,v0,4048,Würenlos,AG,1,672.99186,31.395742,23.554944,3.561599,4.279199,11.946622,75.025918,11.34421,13.629871,1458,5639
station,2035,v0,Yens,Yens,VD,1,224.481002,28.626106,21.677575,2.631229,4.317302,15.112068,75.726593,9.191711,15.081695,1446,4801
municipality,2035,v0,5655,Yens,VD,1,224.481002,28.626106,21.677575,2.631229,4.317302,15.112068,75.726593,9.191711,15.081695,1446,4801
station,2035,v0,Yverdon-les-Bains,Yverdon-les-Bains,VD,1,10224.170614,36.948908,32.641495,1.926893,2.38052,12.353858,88.342246,5.21502,6.442734,1557,6073
municipality,2035,v0,5938,Yverdon-les-Bains,VD,1,10224.170614,36.948908,32.641495,1.926893,2.38052,12.353858,88.342246,5.21502,6.442734,1557,6073
station,2035,v0,Yvonand,Yvonand,VD,1,509.435131,25.176789,21.519305,1.302662,2.354822,15.142464,85.472796,5.174057,9.353147,1455,5410
municipality,2035,v0,5939,Yvonand,VD,1,509.435131,25.176789,21.519305,1.302662,2.354822,15.142464,85.472796,5.174057,9.353147,1455,5410
station,2035,v0,Zell LU,Zell LU,LU,1,365.509127,40.31125,30.706487,7.079088,2.525675,14.932985,76.173493,17.561073,6.265434,1502,6057
station,2035,v0,Zermatt,Zermatt,VS,1,6839.614745,30.092729,26.476738,2.812355,0.803636,14.817735,87.983839,9.345628,2.670533,1537,5327
municipality,2035,v0,6300,Zermatt,VS,1,6839.614745,30.092729,26.476738,2.812355,0.803636,14.817735,87.983839,9.345628,2.670533,1537,5327
station,2035,v0,Zernez,Zernez,GR,1,670.963941,38.361829,33.503521,3.421863,1.436446,21.427042,87.335567,8.919967,3.744466,1319,4819
station,2035,v0,Zetzwil,Zetzwil,AG,1,754.068947,36.172455,27.994097,3.888303,4.290055,9.144869,77.390647,10.749349,11.860004,1528,6265
municipality,2035,v0,4147,Zetzwil,AG,1,754.068947,36.172455,27.994097,3.888303,4.290055,9.144869,77.390647,10.749349,11.860004,1528,6265
station,2035,v0,Ziegelbrücke,Ziegelbrücke,SG,1,4047.287068,33.558566,28.442174,3.260466,1.855926,12.779266,84.753842,9.715748,5.53041,1561,6429
station,2035,v0,Zihlbrücke,Zihlbrücke,BE,1,39.550677,35.262068,27.850402,2.755118,4.656548,24.983802,78.981193,7.813264,13.205543,1438,4087
station,2035,v0,Zimeysa,Zimeysa,GE,1,1152.159129,14.634932,11.89428,0.988195,1.752457,7.496699,81.273216,6.752304,11.97448,1338,5073
station,2035,v0,Zizers,Zizers,GR,1,299.131985,19.310965,16.043207,1.542001,1.725757,11.601038,83.078227,7.985106,8.936667,1368,5005
municipality,2035,v0,3947,Zizers,GR,1,299.131985,19.310965,16.043207,1.542001,1.725757,11.601038,83.078227,7.985106,8.936667,1368,5005
station,2035,v0,Zofingen,Zofingen,AG,1,5361.875288,32.710312,26.47976,2.319158,3.911394,10.672285,80.952331,7.08999,11.957679,1560,5940
municipality,2035,v0,4289,Zofingen,AG,1,5361.875288,32.710312,26.47976,2.319158,3.911394,10.672285,80.952331,7.08999,11.957679,1560,5940
station,2035,v0,Zollbrück,Zollbrück,BE,1,118.678796,30.9345,23.511671,3.138695,4.284135,26.496934,76.004689,10.14626,13.849051,1428,3806
municipality,2035,v0,905,Rüderswil,BE,1,118.678796,30.9345,23.511671,3.138695,4.284135,26.496934,76.004689,10.14626,13.849051,1428,3806
station,2035,v0,Zollikerberg,Zollikerberg,ZH,1,1382.957488,27.369314,19.322569,3.522469,4.524277,8.2068,70.59939,12.870139,16.530471,1495,6512
station,2035,v0,Zollikofen,Zollikofen,BE,1,672.056326,23.764546,18.809267,1.638958,3.316321,8.197273,79.148439,6.896652,13.954909,1552,6625
station,2035,v0,Zollikon,Zollikon,ZH,1,985.136721,25.432284,17.547111,3.220675,4.664498,8.104968,68.995419,12.663729,18.340852,1486,6470
station,2035,v0,Zug,Zug,ZG,1,18249.428737,23.476991,20.535801,1.143119,1.798072,7.194736,87.472031,4.869102,7.658867,1568,7034
municipality,2035,v0,1711,Zug,ZG,7,19864.857327,23.792918,20.528313,1.189188,2.075417,7.555251,86.279087,4.998077,8.722837,9964,39418
station,2035,v0,Zug Casino,Zug Casino,ZG,1,132.580188,26.032852,18.131648,1.601605,6.299599,15.4683,69.649104,6.152244,24.198652,1367,4962
station,2035,v0,Zug Chollermüli,Zug Chollermüli,ZG,1,371.501347,27.974272,21.671828,1.843842,4.458601,9.205216,77.470571,6.591208,15.938221,1448,6330
station,2035,v0,Zug Fridbach,Zug Fridbach,ZG,1,170.909103,27.305743,19.386689,1.828746,6.090308,15.702743,70.998578,6.697293,22.304129,1383,5002
station,2035,v0,Zug Oberwil,Zug Oberwil,ZG,1,176.077003,27.439876,19.551266,2.040773,5.847838,16.057223,71.251291,7.437251,21.311457,1385,5008
station,2035,v0,Zug Postplatz,Zug Postplatz,ZG,1,105.275467,25.836229,17.929238,1.373673,6.533318,15.302048,69.395725,5.316848,25.287427,1349,4914
station,2035,v0,Zug Schutzengel,Zug Schutzengel,ZG,1,659.085481,27.521583,21.130724,1.59003,4.800828,9.394293,76.778739,5.777395,17.443866,1464,6168
station,2035,v0,Zumikon,Zumikon,ZH,1,1143.567985,29.248166,21.091658,3.875714,4.280793,8.194105,72.112754,13.251137,14.636109,1493,6508
station,2035,v0,Zuoz,Zuoz,GR,1,464.328989,30.301004,25.531983,3.008071,1.76095,19.109774,84.261178,9.927298,5.811524,1191,4396
municipality,2035,v0,3791,Zuoz,GR,1,464.328989,30.301004,25.531983,3.008071,1.76095,19.109774,84.261178,9.927298,5.811524,1191,4396
station,2035,v0,Zweibrücken,Zweibrücken,AR,1,110.093768,32.799367,27.570182,3.180971,2.048215,15.130408,84.057053,9.698268,6.244679,1415,5066
station,2035,v0,Zweidlen,Zweidlen,ZH,1,52.904115,37.134728,29.00253,2.264815,5.867383,28.925443,78.100828,6.098913,15.800259,1375,3616
