code,name,canton,fromValue,fromWeight,toValue,toWeight,deltaMin,deltaLabel,window,fromYear,toYear,level,metric,weightMode
BE-768,Spiez,BE,30.556904440727006,8617.54825708411,29.617969217241786,8861.92392951927,-0.9389352234852204,-56 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BE-785,Meiringen,BE,68.4550622238296,1874.77905216967,70.44175706935809,1927.8559145376003,1.9866948455284899,+1 min 59 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BE-902,Langnau im Emmental,BE,53.28781490960395,1974.209540000604,44.26140075246302,2030.120097098618,-9.026414157140934,-9 min 2 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BE-942,Thun,BE,32.947342205391536,13763.481282009889,36.446096065940104,14153.187165554751,3.498753860548568,+3 min 30 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BE-979,Herzogenbuchsee,BE,43.38619064808808,3133.211978882449,42.49156844060847,3221.9378386774333,-0.894622207479614,-54 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BL-2787,Laufen,BL,36.49350638472754,4621.072465951855,37.4880152950244,4771.04307172299,0.9945089102968581,+1 min,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BL-2829,Liestal,BL,42.464485467460854,11311.910318555048,37.69739477929957,11678.20697246771,-4.767090688161282,-4 min 46 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BL-2861,Sissach,BL,41.88992267231174,4049.8497318372465,42.067533424672256,4181.324280598716,0.17761075236051482,+11 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
BS-2701,Basel,BS,43.44243632817133,32409.145016345446,43.968802490157785,33386.993044430536,0.5263661619864521,+32 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
FR-2096,Romont (FR),FR,40.159014063936354,6340.192372139992,33.59891629789985,6824.129236178599,-6.560097766036506,-6 min 34 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
FR-2125,Bulle,FR,54.01614253098017,3119.312665901904,50.388964562166734,2014.6715792108262,-3.6271779688134345,-3 min 38 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
FR-2196,Fribourg,FR,48.55524992921585,11386.405086510065,45.72701514439363,12256.5237167123,-2.8282347848222145,-2 min 50 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
FR-2265,Kerzers,FR,52.056863902253504,3180.6760216138555,39.399942498605355,3423.441788518491,-12.656921403648148,-12 min 39 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
GE-6621,Genève,GE,58.15885287503197,8323.257299774848,52.771250880102954,11844.50827442423,-5.387601994929014,-5 min 23 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
GR-3901,Chur,GR,46.51682509349164,12923.859645652617,42.77290542743087,13297.408428796887,-3.743919666060769,-3 min 45 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
GR-3955,Landquart,GR,23.527949606759712,10300.752992060687,21.730468822005143,10598.276069415086,-1.797480784754569,-1 min 48 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
JU-6711,Delémont,JU,43.574674473435635,5410.202910437341,42.07199402306262,5490.727965305148,-1.5026804503730133,-1 min 30 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
JU-6831,Moutier,JU,39.97879300503563,3828.5549006051288,36.89394425669136,3936.806855180497,-3.084848748344264,-3 min 5 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
LU-1061,Luzern,LU,44.78021898076475,13305.965227167355,43.092481382053464,14371.739205390846,-1.687737598711287,-1 min 41 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
LU-1103,Sursee,LU,49.41118619632835,4696.543974142042,57.692700498329415,5128.958794830159,8.281514302001064,+8 min 17 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
LU-1107,Wolhusen,LU,51.76625389093117,1242.5535926071839,44.59687608669174,1357.0318192099678,-7.169377804239424,-7 min 10 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
NE-6421,La Chaux-de-Fonds,NE,55.12489783777925,1781.7420531910038,36.34207964735507,1999.6303132211287,-18.78281819042418,-18 min 47 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
NE-6436,Le Locle,NE,66.12378101818085,779.180274183818,55.107221882179225,786.9980919581092,-11.016559136001625,-11 min 1 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
NE-6458,Neuchâtel,NE,47.62012082357008,6879.1724394717585,37.2932874743769,6948.327575472182,-10.32683334919318,-10 min 20 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
OW-1403,Giswil,OW,59.60978597276027,783.286436676598,59.68129058099053,809.409436420816,0.0715046082302564,+4 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
OW-1405,Lungern,OW,73.03350671711486,690.114095939151,71.64387160513508,712.4479646120228,-1.3896351119797856,-1 min 23 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
OW-1407,Sarnen,OW,50.13318287620736,1571.24569384104,51.048059096110876,1623.5047628993907,0.914876219903519,+55 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3203,St. Gallen,SG,36.33865337625831,12120.768866826997,38.53432425949457,14663.749722490315,2.195670883236261,+2 min 12 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3215,Rorschach,SG,31.32549381673237,8617.137063169195,29.216250746870173,9328.345263137215,-2.1092430698621953,-2 min 7 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3231,Au (SG),SG,36.989299732376914,2050.9204273607984,38.53438498713153,2220.042452469992,1.5450852547546177,+1 min 33 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3236,St. Margrethen,SG,38.97798348317718,2559.795079479043,36.030261359051,2770.674581446781,-2.947722124126173,-2 min 57 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3251,Altstätten,SG,34.897422126203935,2697.565766664517,22.74328664751547,2920.0339807724567,-12.154135478688467,-12 min 9 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3271,Buchs (SG),SG,28.711874562921427,4875.173971448125,28.18313061271569,5277.082484130334,-0.5287439502057367,-32 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3291,Bad Ragaz,SG,19.643004613638084,7341.209607658412,18.88232259152223,7946.516816746815,-0.760682022115855,-46 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3296,Sargans,SG,25.077483245091152,9678.509550335137,27.119347599573572,10475.910756775103,2.0418643544824207,+2 min 3 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3315,Schänis,SG,55.31819496603414,3228.489327247466,57.294705680473825,3494.597562854318,1.9765107144396836,+1 min 59 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3339,Uznach,SG,48.26518339150542,3437.445254816067,45.23443372746407,3721.263701728347,-3.0307496640413447,-3 min 2 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3340,Rapperswil-Jona,SG,45.71650601913372,14396.345668629954,44.36861915413194,15583.628914435183,-1.347886865001776,-1 min 21 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3379,Wattwil,SG,51.34778338227535,2233.755104197614,47.424508364730414,2418.010941545177,-3.9232750175449382,-3 min 55 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3427,Wil (SG),SG,41.38274035111821,8094.358785846314,36.59347673137023,8761.970737342937,-4.789263619747977,-4 min 47 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SG-3443,Gossau (SG),SG,45.804847810177506,3807.302783368508,40.645331213848536,4121.294271685633,-5.15951659632897,-5 min 10 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SH-2937,Neuhausen am Rheinfall,SH,54.03478356528259,5261.760476257522,48.896124003233645,5332.987298425006,-5.138659562048943,-5 min 8 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SH-2939,Schaffhausen,SH,49.71982445375616,6653.898222700907,46.19592939196753,6743.793103870705,-3.523895061788629,-3 min 31 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SO-2407,Oensingen,SO,40.30992015023698,2852.75226114983,40.0411355445328,2998.7206581668142,-0.2687846057041767,-16 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SO-2513,Biberist,SO,43.31375118538189,3971.4739660813525,48.622869193647674,4175.260354803862,5.309118008265784,+5 min 19 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SO-2526,Lohn-Ammannsegg,SO,44.62032120522916,3200.170180257201,49.86217911765303,3364.3370615055605,5.241857912423868,+5 min 15 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SO-2546,Grenchen,SO,43.11399545384025,9270.961708352068,37.523121315642655,9746.40813771242,-5.590874138197599,-5 min 35 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SO-2581,Olten,SO,33.919917928371746,13030.69761273426,34.5085417699342,13698.424965267117,0.5886238415624518,+35 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SO-2601,Solothurn,SO,38.33085260963647,6306.495657035048,35.6122903378029,6629.805576290621,-2.7185622718335765,-2 min 43 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SZ-1321,Feusisberg,SZ,86.57726670499568,1156.946850984681,81.54557426633512,1204.43792868951,-5.031692438660556,-5 min 2 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SZ-1322,Freienbach,SZ,54.51174680769056,9216.271145683906,56.86911181631591,9593.306346397214,2.357365008625351,+2 min 21 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SZ-1331,Küssnacht (SZ),SZ,39.608960201722816,3066.121578964093,40.32996666787584,3191.768817262321,0.7210064661530211,+43 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SZ-1362,Arth,SZ,37.92352964222526,3930.168407868595,43.11981566879223,4091.0761429822483,5.196286026566966,+5 min 12 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
SZ-1364,Ingenbohl,SZ,39.827639563712665,1954.2813955126312,38.4430267877482,2034.4410455085551,-1.384612775964463,-1 min 23 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TG-4436,Romanshorn,TG,41.622250363148716,5038.381681680197,39.285421688834376,5488.84828710018,-2.33682867431434,-2 min 20 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TG-4461,Amriswil,TG,44.18713512696742,4270.616882417777,42.30570165608132,4652.317754636925,-1.8814334708861011,-1 min 53 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TG-4566,Frauenfeld,TG,32.928295869151036,10895.478107405874,30.54570988148331,11869.055179465498,-2.3825859876677242,-2 min 23 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TG-4671,Kreuzlingen,TG,24.330986034303876,4428.580123049984,40.09812742399041,5025.263946317427,15.767141389686536,+15 min 46 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TG-4946,Weinfelden,TG,32.71495088425174,7396.912845888975,33.64514525348239,8058.320660070947,0.930194369230648,+56 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TI-5002,Bellinzona,TI,51.465707808014834,1830.6073920787621,47.95331851081798,1879.181542646495,-3.5123892971968544,-3 min 31 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TI-5061,Airolo,TI,85.64775673031488,618.45885592559,81.13903320973633,634.703811862069,-4.508723520578556,-4 min 31 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TI-5072,Faido,TI,92.24420452067281,617.376198353855,89.63434944371087,633.744329779884,-2.609855076961935,-2 min 37 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TI-5192,Lugano,TI,66.13130123929794,3073.348367595061,64.03803367679035,3154.9185620033995,-2.0932675625075916,-2 min 6 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TI-5250,Chiasso,TI,111.69529298258018,2349.071107313517,116.81563554555471,2411.225794650138,5.120342562974528,+5 min 7 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
TI-5281,Biasca,TI,124.41915663554458,1349.29449343268,123.6368793206467,1385.0734693501572,-0.7822773148978825,-47 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
UR-1206,Erstfeld,UR,61.44348697929685,876.3254583007,57.85918457015506,910.7075303202919,-3.5843024091417917,-3 min 35 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
UR-1207,Flüelen,UR,56.67344542984,1056.7384742135662,53.42665881887046,1098.512153884762,-3.2467866109695436,-3 min 15 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
UR-1208,Göschenen,UR,76.57810660073098,847.4444066745209,75.09440206925856,880.563269476514,-1.4837045314724122,-1 min 29 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5401,Aigle,VD,15.471244178695674,6869.980981656763,18.565058192532184,7454.329453527774,3.0938140138365107,+3 min 6 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5402,Bex,VD,23.431419166928293,4149.353428674765,23.825664979241115,4502.195210415586,0.3942458123128212,+24 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5586,Lausanne,VD,27.380234688215882,30064.925026791287,28.334582336455522,32620.56338516998,0.95434764823964,+57 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5642,Morges,VD,46.294293292491844,10604.916531145655,38.41635645751266,11506.432366003357,-7.877936834979181,-7 min 53 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5724,Nyon,VD,32.650631006436186,1788.8165727128107,28.667092681511544,1940.899580364448,-3.983538324924641,-3 min 59 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5805,Oron,VD,36.34523003281325,3339.6351726448224,54.21805995531556,3623.139937984179,17.872829922502312,+17 min 52 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5886,Montreux,VD,28.145609478571664,7686.039404011977,22.56812553299057,8339.33538617937,-5.577483945581093,-5 min 35 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5890,Vevey,VD,29.031774601624374,13828.181536024611,27.45459554134161,15003.496861120948,-1.577179060282763,-1 min 35 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VD-5938,Yverdon-les-Bains,VD,47.76276248657312,7898.413136128763,43.59644511527174,8569.745881053646,-4.166317371301382,-4 min 10 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6002,Brig-Glis,VS,70.40701085998955,2093.320398148754,59.01703813425843,2258.4747993977235,-11.389972725731127,-11 min 23 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6004,Eggerberg,VS,108.20276368043682,1205.2597284925998,104.0675921676662,1300.90947350842,-4.1351715127706115,-4 min 8 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6110,Leuk,VS,36.41537827891871,2612.396966994047,32.41609492922316,2818.3190053106173,-3.9992833496955456,-4 min,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6136,Martigny,VS,27.699879503493545,5237.268549487203,29.77119022261398,5650.510488786996,2.0713107191204365,+2 min 4 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6191,Ausserberg,VS,106.78950082959739,1538.552415935349,106.95358984753373,1660.0609553900417,0.1640890179363481,+10 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6195,Ferden,VS,67.5130786507841,400.10596320021097,31.6500987168713,432.27777618449795,-35.8629799339128,-35 min 52 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6204,Steg-Hohtenn,VS,49.772844393586205,515.190764590054,30.114216471558457,555.8604852183851,-19.658627922027748,-19 min 40 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6217,Saint-Maurice,VS,26.125049262761376,4524.74725316761,20.34391949562201,4881.630493789575,-5.781129767139365,-5 min 47 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6248,Sierre,VS,34.35826979359635,5328.75663505583,22.218807104269754,5749.258220041103,-12.139462689326596,-12 min 8 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6266,Sion,VS,31.937768937535445,9589.845747352354,32.30922198960674,10346.098494457292,0.37145305207129553,+22 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
VS-6297,Visp,VS,74.50915371742636,2981.1112698458332,68.05173960974204,3215.977583641158,-6.457414107684315,-6 min 27 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
XX-Konstanz,Konstanz,,54.40327172060309,2758.3595216196773,53.00863550080203,2758.227946574533,-1.3946362198010576,-1 min 24 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZG-1701,Baar,ZG,41.420117491882046,7600.211053755157,31.196533482658133,8132.2522384853755,-10.223584009223913,-10 min 13 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZG-1711,Zug,ZG,38.342738366476205,13300.414345588699,30.123578256748473,14231.140443044907,-8.219160109727731,-8 min 13 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZH-141,Thalwil,ZH,37.960718359311585,15286.604153827626,38.91829238847989,16398.550813650538,0.9575740291683061,+57 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZH-230,Winterthur,ZH,29.071520583699318,41458.946343949414,27.220912665000252,44473.31756565631,-1.8506079186990654,-1 min 51 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZH-243,Dietikon,ZH,41.177695433807685,9939.740677756941,41.3035995908601,10662.608471891672,0.12590415705241753,+8 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZH-261,Zürich,ZH,34.988348812674985,132454.77837785907,31.377323423583,135022.27484566695,-3.611025389091985,-3 min 37 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
ZH-291,Andelfingen,ZH,33.398103983051826,8097.655242110797,26.64016741963878,8687.282054289566,-6.757936563413047,-6 min 45 s,STEP 2035 Planning Horizon,2026,2035,municipality,avgTotalMin,weighted
